dateday,year,month,time,holiday,weekday,workingday,weather_condition_hourly,apparent_temperature_hourly,total_rentals_hourly,weather_condition_daily,apparent_temperature_daily,total_rentals_daily,peak_category,time_category,weekday_time_category,temperature_category
2012-06-16,2012,June,01:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.7423,95,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Moderate
2012-06-16,2012,June,02:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,22.3655,67,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Moderate
2012-06-16,2012,June,03:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.7423,27,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Moderate
2012-06-16,2012,June,04:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,8,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Moderate
2012-06-16,2012,June,05:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,23,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Morning,Saturday Morning,Moderate
2012-06-16,2012,June,06:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,47,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Morning,Saturday Morning,Moderate
2012-06-16,2012,June,07:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,78,Clear/Partly Cloudy,24.383028,7702,Peak,Morning,Saturday Morning,Moderate
2012-06-16,2012,June,08:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,22.3655,204,Clear/Partly Cloudy,24.383028,7702,Peak,Morning,Saturday Morning,Moderate
2012-06-16,2012,June,09:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,24.850099999999998,367,Clear/Partly Cloudy,24.383028,7702,Peak,Morning,Saturday Morning,Moderate
2012-06-16,2012,June,10:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,435,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Morning,Saturday Morning,Hot
2012-06-16,2012,June,11:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,566,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Morning,Saturday Morning,Hot
2012-06-16,2012,June,12:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,26.092399999999998,603,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Afternoon,Saturday Afternoon,Hot
2012-06-16,2012,June,13:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,26.711499999999997,617,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Afternoon,Saturday Afternoon,Hot
2012-06-16,2012,June,14:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,26.711499999999997,573,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Afternoon,Saturday Afternoon,Hot
2012-06-16,2012,June,15:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,26.711499999999997,583,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Afternoon,Saturday Afternoon,Hot
2012-06-16,2012,June,16:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,26.711499999999997,542,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Afternoon,Saturday Afternoon,Hot
2012-06-16,2012,June,17:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,26.711499999999997,593,Clear/Partly Cloudy,24.383028,7702,Peak,Evening,Saturday Evening,Hot
2012-06-16,2012,June,18:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,26.711499999999997,571,Clear/Partly Cloudy,24.383028,7702,Peak,Evening,Saturday Evening,Hot
2012-06-16,2012,June,19:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,26.092399999999998,461,Clear/Partly Cloudy,24.383028,7702,Peak,Evening,Saturday Evening,Hot
2012-06-16,2012,June,20:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,25.4692,352,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Evening,Saturday Evening,Hot
2012-06-16,2012,June,21:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,25.4692,290,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Hot
2012-06-16,2012,June,22:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,280,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Hot
2012-06-16,2012,June,23:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,183,Clear/Partly Cloudy,24.383028,7702,Off-Peak,Night,Saturday Night,Hot
2012-06-17,2012,June,00:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.7423,148,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-17,2012,June,01:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.7423,88,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-17,2012,June,02:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.7423,74,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-17,2012,June,03:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.1232,28,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-17,2012,June,04:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.1232,18,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-17,2012,June,05:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.1232,17,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Morning,Sunday Morning,Moderate
2012-06-17,2012,June,06:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,20.5,23,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Morning,Sunday Morning,Moderate
2012-06-17,2012,June,07:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,20.5,48,Clear/Partly Cloudy,23.450975,6978,Peak,Morning,Sunday Morning,Moderate
2012-06-17,2012,June,08:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.7423,119,Clear/Partly Cloudy,23.450975,6978,Peak,Morning,Sunday Morning,Moderate
2012-06-17,2012,June,09:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,21.7423,274,Clear/Partly Cloudy,23.450975,6978,Peak,Morning,Sunday Morning,Moderate
2012-06-17,2012,June,10:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,22.3655,436,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Morning,Sunday Morning,Moderate
2012-06-17,2012,June,11:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,546,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Morning,Sunday Morning,Hot
2012-06-17,2012,June,12:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,615,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Afternoon,Sunday Afternoon,Hot
2012-06-17,2012,June,13:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,614,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Afternoon,Sunday Afternoon,Hot
2012-06-17,2012,June,14:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,582,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Afternoon,Sunday Afternoon,Hot
2012-06-17,2012,June,15:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,463,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Afternoon,Sunday Afternoon,Hot
2012-06-17,2012,June,16:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,580,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Afternoon,Sunday Afternoon,Hot
2012-06-17,2012,June,17:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,593,Clear/Partly Cloudy,23.450975,6978,Peak,Evening,Sunday Evening,Hot
2012-06-17,2012,June,18:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,513,Clear/Partly Cloudy,23.450975,6978,Peak,Evening,Sunday Evening,Hot
2012-06-17,2012,June,19:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,390,Clear/Partly Cloudy,23.450975,6978,Peak,Evening,Sunday Evening,Hot
2012-06-17,2012,June,20:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,302,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Evening,Sunday Evening,Hot
2012-06-17,2012,June,21:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,25.4692,246,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Hot
2012-06-17,2012,June,22:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,24.850099999999998,153,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-17,2012,June,23:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,22.3655,108,Clear/Partly Cloudy,23.450975,6978,Off-Peak,Night,Sunday Night,Moderate
2012-06-18,2012,June,00:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,21.7423,40,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,01:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,21.1232,14,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,02:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,21.1232,9,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,03:00,No Holiday,Monday,Working Day,Misty/Cloudy,20.5,4,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,04:00,No Holiday,Monday,Working Day,Misty/Cloudy,21.1232,9,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,05:00,No Holiday,Monday,Working Day,Light Rain/Snow,20.5,23,Misty/Cloudy,22.338522,5099,Off-Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,06:00,No Holiday,Monday,Working Day,Light Rain/Snow,20.5,37,Misty/Cloudy,22.338522,5099,Off-Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,07:00,No Holiday,Monday,Working Day,Light Rain/Snow,20.5,145,Misty/Cloudy,22.338522,5099,Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,08:00,No Holiday,Monday,Working Day,Misty/Cloudy,21.1232,474,Misty/Cloudy,22.338522,5099,Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,09:00,No Holiday,Monday,Working Day,Misty/Cloudy,21.1232,250,Misty/Cloudy,22.338522,5099,Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,10:00,No Holiday,Monday,Working Day,Light Rain/Snow,21.1232,91,Misty/Cloudy,22.338522,5099,Off-Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,11:00,No Holiday,Monday,Working Day,Misty/Cloudy,21.1232,121,Misty/Cloudy,22.338522,5099,Off-Peak,Morning,Monday Morning,Moderate
2012-06-18,2012,June,12:00,No Holiday,Monday,Working Day,Light Rain/Snow,21.7423,168,Misty/Cloudy,22.338522,5099,Off-Peak,Afternoon,Monday Afternoon,Moderate
2012-06-18,2012,June,13:00,No Holiday,Monday,Working Day,Misty/Cloudy,22.3655,225,Misty/Cloudy,22.338522,5099,Off-Peak,Afternoon,Monday Afternoon,Moderate
2012-06-18,2012,June,14:00,No Holiday,Monday,Working Day,Misty/Cloudy,22.3655,219,Misty/Cloudy,22.338522,5099,Off-Peak,Afternoon,Monday Afternoon,Moderate
2012-06-18,2012,June,15:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,237,Misty/Cloudy,22.338522,5099,Off-Peak,Afternoon,Monday Afternoon,Moderate
2012-06-18,2012,June,16:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,332,Misty/Cloudy,22.338522,5099,Off-Peak,Afternoon,Monday Afternoon,Moderate
2012-06-18,2012,June,17:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,723,Misty/Cloudy,22.338522,5099,Peak,Evening,Monday Evening,Moderate
2012-06-18,2012,June,18:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.850099999999998,642,Misty/Cloudy,22.338522,5099,Peak,Evening,Monday Evening,Moderate
2012-06-18,2012,June,19:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,463,Misty/Cloudy,22.338522,5099,Peak,Evening,Monday Evening,Moderate
2012-06-18,2012,June,20:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,362,Misty/Cloudy,22.338522,5099,Off-Peak,Evening,Monday Evening,Moderate
2012-06-18,2012,June,21:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,273,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,22:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,164,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-18,2012,June,23:00,No Holiday,Monday,Working Day,Light Rain/Snow,23.607799999999997,74,Misty/Cloudy,22.338522,5099,Off-Peak,Night,Monday Night,Moderate
2012-06-19,2012,June,00:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,35,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Moderate
2012-06-19,2012,June,01:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,14,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Moderate
2012-06-19,2012,June,02:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,15,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Moderate
2012-06-19,2012,June,03:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,8,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Moderate
2012-06-19,2012,June,04:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,10,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Moderate
2012-06-19,2012,June,05:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,37,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Morning,Tuesday Morning,Moderate
2012-06-19,2012,June,06:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,161,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Morning,Tuesday Morning,Moderate
2012-06-19,2012,June,07:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,480,Clear/Partly Cloudy,26.842372,6825,Peak,Morning,Tuesday Morning,Moderate
2012-06-19,2012,June,08:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,673,Clear/Partly Cloudy,26.842372,6825,Peak,Morning,Tuesday Morning,Moderate
2012-06-19,2012,June,09:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,24.850099999999998,328,Clear/Partly Cloudy,26.842372,6825,Peak,Morning,Tuesday Morning,Moderate
2012-06-19,2012,June,10:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,24.850099999999998,180,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Morning,Tuesday Morning,Moderate
2012-06-19,2012,June,11:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,25.4692,230,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Morning,Tuesday Morning,Hot
2012-06-19,2012,June,12:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,26.711499999999997,292,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2012-06-19,2012,June,13:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,27.953799999999998,272,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2012-06-19,2012,June,14:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,29.196099999999998,227,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2012-06-19,2012,June,15:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,30.438399999999998,259,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2012-06-19,2012,June,16:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,31.061600000000002,334,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2012-06-19,2012,June,17:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,31.061600000000002,811,Clear/Partly Cloudy,26.842372,6825,Peak,Evening,Tuesday Evening,Hot
2012-06-19,2012,June,18:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,31.061600000000002,795,Clear/Partly Cloudy,26.842372,6825,Peak,Evening,Tuesday Evening,Hot
2012-06-19,2012,June,19:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,31.6807,514,Clear/Partly Cloudy,26.842372,6825,Peak,Evening,Tuesday Evening,Hot
2012-06-19,2012,June,20:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,31.061600000000002,458,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Evening,Tuesday Evening,Hot
2012-06-19,2012,June,21:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,29.196099999999998,276,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Hot
2012-06-19,2012,June,22:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,28.576999999999998,291,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Hot
2012-06-19,2012,June,23:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,28.576999999999998,125,Clear/Partly Cloudy,26.842372,6825,Off-Peak,Night,Tuesday Night,Hot
2012-06-20,2012,June,00:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,27.334699999999998,53,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Hot
2012-06-20,2012,June,01:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,26.092399999999998,27,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Hot
2012-06-20,2012,June,02:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,24.850099999999998,6,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Moderate
2012-06-20,2012,June,03:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,24.850099999999998,8,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Moderate
2012-06-20,2012,June,04:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,24.850099999999998,7,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Moderate
2012-06-20,2012,June,05:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,24.850099999999998,39,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Morning,Wednesday Morning,Moderate
2012-06-20,2012,June,06:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,23.607799999999997,165,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Morning,Wednesday Morning,Moderate
2012-06-20,2012,June,07:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,24.2269,464,Clear/Partly Cloudy,29.559975,6211,Peak,Morning,Wednesday Morning,Moderate
2012-06-20,2012,June,08:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,27.334699999999998,643,Clear/Partly Cloudy,29.559975,6211,Peak,Morning,Wednesday Morning,Hot
2012-06-20,2012,June,09:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,28.576999999999998,316,Clear/Partly Cloudy,29.559975,6211,Peak,Morning,Wednesday Morning,Hot
2012-06-20,2012,June,10:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,31.6807,167,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Morning,Wednesday Morning,Hot
2012-06-20,2012,June,11:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,32.3039,188,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Morning,Wednesday Morning,Hot
2012-06-20,2012,June,12:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,32.923,180,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Afternoon,Wednesday Afternoon,Hot
2012-06-20,2012,June,13:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,32.3039,211,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Afternoon,Wednesday Afternoon,Hot
2012-06-20,2012,June,14:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,32.923,190,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Afternoon,Wednesday Afternoon,Hot
2012-06-20,2012,June,15:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,33.5462,179,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Afternoon,Wednesday Afternoon,Hot
2012-06-20,2012,June,16:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,33.5462,335,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Afternoon,Wednesday Afternoon,Hot
2012-06-20,2012,June,17:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,33.5462,691,Clear/Partly Cloudy,29.559975,6211,Peak,Evening,Wednesday Evening,Hot
2012-06-20,2012,June,18:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,33.5462,672,Clear/Partly Cloudy,29.559975,6211,Peak,Evening,Wednesday Evening,Hot
2012-06-20,2012,June,19:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,32.3039,539,Clear/Partly Cloudy,29.559975,6211,Peak,Evening,Wednesday Evening,Hot
2012-06-20,2012,June,20:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,31.6807,407,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Evening,Wednesday Evening,Hot
2012-06-20,2012,June,21:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,31.061600000000002,344,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Hot
2012-06-20,2012,June,22:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,31.061600000000002,257,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Hot
2012-06-20,2012,June,23:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,30.438399999999998,123,Clear/Partly Cloudy,29.559975,6211,Off-Peak,Night,Wednesday Night,Hot
2012-06-21,2012,June,00:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,28.576999999999998,69,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,01:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,28.576999999999998,18,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,02:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,28.576999999999998,18,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,03:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,28.576999999999998,11,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,04:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,27.334699999999998,12,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,05:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,27.334699999999998,40,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,06:00,No Holiday,Thursday,Working Day,Misty/Cloudy,27.334699999999998,150,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,07:00,No Holiday,Thursday,Working Day,Misty/Cloudy,27.334699999999998,463,Clear/Partly Cloudy,30.854222,5905,Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,08:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,28.576999999999998,590,Clear/Partly Cloudy,30.854222,5905,Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,09:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,31.061600000000002,256,Clear/Partly Cloudy,30.854222,5905,Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,10:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,150,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,11:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,161,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Morning,Thursday Morning,Hot
2012-06-21,2012,June,12:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,33.5462,215,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Afternoon,Thursday Afternoon,Hot
2012-06-21,2012,June,13:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,33.5462,172,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Afternoon,Thursday Afternoon,Hot
2012-06-21,2012,June,14:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,176,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Afternoon,Thursday Afternoon,Hot
2012-06-21,2012,June,15:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,34.1653,194,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Afternoon,Thursday Afternoon,Hot
2012-06-21,2012,June,16:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,33.5462,320,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Afternoon,Thursday Afternoon,Hot
2012-06-21,2012,June,17:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,615,Clear/Partly Cloudy,30.854222,5905,Peak,Evening,Thursday Evening,Hot
2012-06-21,2012,June,18:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,640,Clear/Partly Cloudy,30.854222,5905,Peak,Evening,Thursday Evening,Hot
2012-06-21,2012,June,19:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.923,499,Clear/Partly Cloudy,30.854222,5905,Peak,Evening,Thursday Evening,Hot
2012-06-21,2012,June,20:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,436,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Evening,Thursday Evening,Hot
2012-06-21,2012,June,21:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,31.6807,311,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,22:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,32.3039,243,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
2012-06-21,2012,June,23:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,31.6807,146,Clear/Partly Cloudy,30.854222,5905,Off-Peak,Night,Thursday Night,Hot
